"CityID","city","Precipitation_2013","Precipitation_2014","Precipitation_2015","Precipitation_2016","Precipitation_2017","Precipitation_2018","Precipitation_2019","Precipitation_2020","Precipitation_2021","Precipitation_2022","avgtemp_2013","avgtemp_2014","avgtemp_2015","avgtemp_2016","avgtemp_2017","avgtemp_2018","avgtemp_2019","avgtemp_2020","avgtemp_2021","avgtemp_2022","climateriskscore_2013","climateriskscore_2014","climateriskscore_2015","climateriskscore_2016","climateriskscore_2017","climateriskscore_2018","climateriskscore_2019","climateriskscore_2020","climateriskscore_2021","climateriskscore_2022"
17,"Darwin",1049.78504782292,1086.57794043345,1086.36484341578,969.45303600902,1042.4799782389,1044.86070977067,958.490283035436,982.294105260568,1215.64776019501,797.676889608864,22.786752186532,17.6746494680999,24.0486820798604,29.1719717400379,26.1665636485034,27.2243619622279,31.4796736915471,19.2861022517883,21.0084264849575,22.0551970722331,14.452869014703,14.841198861808,14.9658382204742,13.509479914921,14.4230643161554,14.4759633695202,13.4094639143034,13.4829767818433,16.6288053322993,11.0767958028962
18,"Toowoomba",803.338284337036,989.811674428478,1138.05145283145,948.324055025627,1064.83473512241,1167.65223119483,1281.60842760224,996.06076500285,1070.20094230486,933.485852706655,21.3789314413393,24.6979403096695,21.1146386766065,15.7031736572152,35.9661013093253,23.8302087046421,22.4671055716292,22.0205155238846,28.5347611801608,12.3028354712647,11.1387557533206,13.6914477985731,15.5963121446182,12.9583842068193,14.9171184944853,16.0453005900239,17.5374544794624,13.7212205105157,14.8400411210014,12.692534745514
19,"Launceston",1070.13559015637,1062.41874720207,1196.62480154556,1151.23954268325,878.01899684831,968.852545454387,1012.61470690976,1103.21279848734,1194.66181002656,1043.50072055261,27.4297892997882,19.8924642465291,24.8789897187185,19.5501595108255,30.1620820259435,24.6195929026541,27.7630503294227,23.987028272536,25.8366551370714,31.0953707264346,14.817070321414,14.5634325809581,16.4525771483152,15.7408637593265,12.3101615984963,13.4104257974449,14.0567904320519,15.1892445452819,16.4455572364289,14.5352503552302
20,"Ballarat",952.720859227207,1095.90053777878,997.160494525094,923.051507710972,1010.72350347548,1085.36156667831,1047.28004231111,910.64841655984,1121.30363537213,992.708836097604,22.8360656679055,22.8031347105221,16.8606871071125,22.64661643016,27.9215151796191,20.4388751980684,24.0045615175921,30.0136233074544,22.7327585259939,24.1348497559094,13.1596661030542,15.0680698645942,13.6326870024768,12.7602857647495,14.0347436832654,14.8802650596721,14.4438251278333,12.7422513536136,15.4053703088149,13.7188148097529
21,"Bendigo",893.217629401315,1167.10548288629,775.09489096676,991.791309622428,905.594230835015,790.518536567977,965.924645905905,1114.4015325685,938.862088163549,871.811235588467,23.6688751822228,28.0308667444425,25.137638354694,21.1972099201171,21.5239401264733,22.4709636951481,29.3214041469387,26.5390773395002,31.0463674173107,29.0442638091949,12.382945895662,16.1220237733728,10.8373513133173,13.6478283267014,12.5050685469963,10.9896664281427,13.4654233616842,15.3894686477034,13.1390885238602,12.2050350840301
22,"Mackay",978.202508534171,1005.6016733275,1003.1526004594,1078.71336143227,999.961535128398,949.274556591837,975.820935734539,958.680850478707,958.807879675321,1101.5266130677,20.6886212287808,22.2963551948666,21.4549060258856,29.3877806852982,25.2994418650679,21.4119822719007,27.7228973892456,26.7417786744299,16.5736725669346,23.3041564356495,13.4564725383646,13.8539494149306,13.804466126643,14.9706004328029,13.83880930568,13.0852337333292,13.5654037575788,13.3172469132047,13.1155785136763,15.1531046362823
23,"Wagga Wagga",897.399555169276,994.80180938191,1020.556120845,894.14094640516,1134.26239200061,870.799092323669,1137.87546688573,928.681217824399,855.931902173029,1116.3059339202,24.8607960224437,24.5082572593078,27.7573595896476,23.758296112296,23.3666466762156,25.8971131681021,21.4049722897796,27.2419131982818,23.7485785360951,32.3021967058068,12.4625433227059,13.7541892702783,14.1625621363929,12.3970452076481,15.5908314935324,12.1285968276776,15.5997723376053,12.9272545016243,11.887396933029,15.5301230530522
24,"Hervey Bay",927.110877070886,824.676264085773,984.46546528556,1165.5175815742,949.647471306572,1111.33627173571,966.111633046261,979.425385618243,1074.04734531097,905.9960161543,17.5522545723855,26.4630840983326,16.1075580073871,25.4192176624992,16.0594844207724,28.6061156931693,25.1282303818886,23.4782969319583,23.1662995694672,20.4054326560105,12.7125234523929,11.5249452031103,13.4483573639552,16.0486187742393,12.9831559725031,15.3899392703395,13.3840530482546,13.5285710802157,14.7839572622023,12.4880555351775
25,"Pakenham",937.496073215074,1009.93275940878,1056.82886207771,1067.57624154742,1071.66833209388,983.554691171974,1002.01363027608,1039.00197288428,1162.36592522273,981.453337087698,12.2005128628671,19.5013691559155,24.1700532372234,26.8294782293246,23.0393284116105,22.1574740252149,23.416734287482,19.7036673325636,23.4766614595483,27.3519612860062,12.743957900125,13.8557975085687,14.5744525591139,14.7709394518855,14.7496976628173,13.557212029464,13.828516422764,14.2474329851084,15.9677455654941,13.6330837202228
26,"Port Macquarie",831.330668925759,942.814994210444,1101.06779645143,892.579339046965,925.033141591631,960.962591799326,1037.69621641411,979.278435474428,907.95151219274,1073.06139394602,31.5204253730633,28.9707080877807,23.1163614301502,24.6115118054283,22.7338478149309,15.1389504606172,26.0111314326132,20.4098269811764,24.4848884767569,23.9562254720443,11.7148174264714,13.1502807512282,15.1432311812887,12.3932880900681,12.7884521775204,13.1156135665367,14.3561721808404,13.4652423459492,12.595717932105,14.7866097620546
27,"Caloundra",1083.77870444945,902.599041719591,948.201756983218,1045.45778090577,952.147178954969,1136.90998461986,956.827625496212,909.949277945214,879.780235318082,1086.37248427187,27.0290467896908,27.6680614291189,27.7620944525136,27.8440401505431,23.6414787365109,20.6179489099435,23.8145563575344,18.5710774705452,31.4469453803775,26.9085196327433,14.9909636617865,12.5880151181769,13.1979319821598,14.4963178817545,13.1681252941298,15.5711587731303,13.2339928004335,12.5040785886804,12.359342045182,15.0231368496131
28,"Frankston",1015.33731178365,982.009376895246,970.590467284389,978.669285676693,1043.87217505866,1111.627285824,1195.9064156177,971.837572120922,1088.26780683645,947.125238536514,26.5389145362418,29.0918611719778,17.6799555647487,25.7588649074885,21.8719720251718,20.2628964213051,25.8813386130337,18.8292087752605,15.6980118155027,18.6990749354693,14.0686091145069,13.6752955820428,13.2948053417535,13.5641011071723,14.3557351079523,15.2269550727461,16.4630456471634,13.3344184704508,14.824197660796,13.0023180125296
29,"Sunbury",886.186306298805,1101.49431727437,1039.78422088003,1031.32287719943,932.088772954213,910.19787965325,857.154038777883,745.806889886202,848.352096439927,912.14601604319,15.053966936788,22.2951955883994,21.8050759397401,26.7928552167573,26.6073158390525,28.7230191490307,23.5320835836779,17.931170774682,28.1488029813583,32.9526529073544,12.1168967560532,15.1324948087595,14.2998911305286,14.2868288003276,12.9599966228372,12.7104321116906,11.899362188712,10.302715280643,11.8743373454929,12.820999938723
30,"Gladstone",1125.38149210699,800.725151131142,944.977625851086,991.002480298434,829.703516485456,1042.78664876096,1201.12929798456,949.148831812755,1192.16115577685,1034.50754068454,26.7085164681088,18.1427216415946,26.8474460694475,18.0559701425805,31.6743223188115,24.5719747358306,27.8225696104076,27.4367041229752,20.95863719823,25.2097450955088,15.5392568907887,11.0391897812471,13.1366505994034,13.5744858068307,11.6961999995157,14.3952614781961,16.571508698669,13.2040518399629,16.3146548209893,14.297628777704
31,"Bathurst",1042.64642214768,957.272071279457,1009.12673834882,1107.05160367783,1126.51684352133,877.155543148775,964.840811112082,1045.5966217539,1057.21357778062,808.398178197033,26.0792570823122,26.0446517991235,26.451494490394,19.4947130637165,28.6226286053754,30.2589498375926,25.2526677729117,19.1415298648941,27.7686867237493,22.0131480974476,14.4235374369487,13.2845206530419,13.9840530677922,15.1505823103121,15.5926771523919,12.3005862387355,13.3695975036193,14.3241188873499,14.65155477155,11.2189053379094
32,"Mildura",970.492851700773,1011.66372835827,803.82924011147,864.889961429667,1036.03572378798,952.438497578882,1135.71196468495,983.074022546791,828.510494616144,904.992241065164,23.6893798344002,26.474129007137,25.4253364303957,15.0943700560536,26.6407407166738,25.6036165101815,18.7365382925805,26.476221522655,22.2103647234471,19.2550999617473,13.4136922860316,14.0183322915864,11.2262299300942,11.8337535535166,14.3466244648399,13.2112522979221,15.5175569616509,13.6371780644103,11.4910138893509,12.4516652134371
33,"Southport",1089.5125661045,910.679242994505,888.010027860238,947.738330280408,941.636055943991,1161.6577637147,800.082258899253,1068.83277222612,1035.49188957324,1077.35871270574,27.300155050615,34.1614744954258,25.1542812290755,22.9869085450243,24.2202763503341,17.809771117151,23.9170812822498,33.381519722717,27.4468326307934,17.8986334583113,15.072837315739,12.8256193965019,12.3432193293847,13.0962492413059,13.0395529395932,15.8449656052056,11.146105077635,14.918734024136,14.3554951802591,14.7227555052428
34,"Dandenong",1087.8133487533,1033.39029424992,867.224452439587,975.08093222446,800.59212126694,1145.01279513304,1095.60806214285,1048.59824339745,1010.5181865811,829.62015944857,28.4822761228248,30.8779717041998,17.3258331438895,29.7270259847924,24.3029295210985,25.9796424730337,22.6533483810665,23.2078883500593,23.1123015890704,16.7346516167736,15.0738235058339,14.3960966907496,11.9095093620723,13.595619616022,11.1606202073145,15.7864301179013,15.0611744628593,14.4454676789671,13.9358218528627,11.3962951583164
35,"Warrnambool",1082.15810816375,1041.14299206157,914.637630327276,900.420127514867,1190.22097713993,1110.90187554668,1087.64312649769,1064.56467463556,753.158646681533,879.922287321736,23.5113456032522,22.1404689419454,27.4042487887141,20.0863886711359,28.6300903272528,21.0085844205974,28.4657469545711,23.2639693156946,21.558193009115,17.1298403003923,14.8990016875817,14.3247159396599,12.743253380138,12.4073294736209,16.4422148350775,15.2321966957011,15.0712232923939,14.6594750481213,10.4732791492694,12.0748939702977
36,"Burnie",1068.86402541001,996.696384072401,930.669547206933,896.004495623381,1339.03708212715,942.909611366968,872.878302843991,1065.60449450255,995.814196967605,975.921493638563,31.7813483106353,19.9728908392282,24.8631042538003,25.2602528889933,29.1265955975906,24.0024134375614,19.3933226525571,27.3549501110239,19.0870887634804,24.1588481989033,14.8871473050128,13.6887429377499,12.9061893811685,12.4519316660916,18.4363596736472,13.0521764203108,12.0262438243044,14.7551589289211,13.6592644015043,13.4954635458256
37,"Quakers Hill",1055.39176535376,753.410180623997,1038.23051425464,998.201975942334,1020.74804073555,811.856852972445,923.167612151037,826.141923862573,941.273923213296,969.792649886279,27.9534507979992,26.4839558537756,16.7411716588125,25.7638246567479,21.6322125716093,23.5933865155009,15.8200201291925,23.941969816046,20.0095825123204,28.4862258774916,14.6309592206768,10.5751481920621,14.1778969565714,13.8246361723661,14.0426181279061,11.2966257699426,12.625301897931,11.4940650478219,12.9505106264237,13.5002931827002
38,"Caboolture",993.808828942328,1257.14581458666,1098.21130025226,986.782486714327,1084.98066475112,882.430181597584,1019.35248454702,1000.41596800184,911.270300724275,824.595524231272,28.8975415251431,31.9729699701736,23.3061946793916,24.9541055971619,27.7992133980129,23.4237674294814,25.8707013185894,20.9446670735786,22.5484615083345,25.4156626438005,13.8287352164006,17.4014035938923,15.1089412302847,13.6561819348009,15.0223931313085,12.2342111032241,14.1087804869988,13.7577729148295,12.6012399064904,11.5029202426263
39,"Mount Gambier",969.403733626008,979.47007425318,927.261647091246,745.065722524957,1122.45603120742,1095.25565246275,1114.3835428797,1163.00673346068,1023.87168197507,1050.93788418909,22.7395295406695,19.2674641379668,27.815071045088,22.863109542231,19.2675608597028,22.6745237730646,27.7678482564907,18.3218466305964,23.8386029205097,16.2716201108857,13.3801737058268,13.4449502728017,12.919790048785,10.3914718245107,15.3514316332929,15.0568991749647,15.4138042035258,15.8731933787544,14.1283944847444,14.3379375247389
40,"Traralgon",961.952899898762,1065.11932815877,900.3161017622,1104.05734557194,929.819556646139,970.943211383491,923.400069597133,951.951477295558,1085.08903022938,897.854366291624,23.475508577354,20.877993565654,26.8151503379113,21.5274238295058,19.229365580885,31.6848326184528,25.8116414244668,24.3732474779652,26.0573265973223,24.3430128998204,13.2955488368639,14.61915091343,12.5405176969209,15.151313084216,12.7821814002329,13.5796061374823,12.8282337564511,13.1801513135001,14.9890002683382,12.4582518085514
41,"Armidale",930.529302107949,1027.37664910365,895.831114101049,1024.97257359852,964.880377044346,783.739185443202,977.58740009467,1045.28024424206,1172.70088332141,984.194106259678,20.3096583101844,30.9907799516097,21.4748601983897,21.4529281575817,30.3831333391772,30.0394194319072,29.4111306020594,22.2913979878685,23.6949989968213,30.0002717976793,12.813250527643,14.3181709204143,12.3739120586484,14.0953595444652,13.4727343607082,11.0506441945475,13.6227212799701,14.3828978829848,16.1099117575552,13.722593519416
42,"Whyalla",979.20827219804,1102.46732348184,958.541127363633,1241.62073731483,827.28789633548,981.981251228354,1157.13469349773,1014.33937309799,736.749235390459,980.342779299905,25.6294763419214,31.3487479286679,27.6303670728394,24.0698129886386,24.1477570740072,20.4428624077154,27.60782275082,25.5694698720401,28.9296839107553,28.0587517125284,13.5686998228123,15.3265392716645,13.3331557063052,17.0363394239705,11.5134604259532,13.5019405978657,15.9806190349862,14.0359143720807,10.4019168167546,13.6324120915826
43,"Griffith",873.460364843174,1081.76594463741,976.097093184744,1068.51982380511,926.342176772813,1141.02392211246,887.265275914851,1055.7012225188,1074.361132781,1069.66287408312,25.056045737522,24.7782256577859,22.4121466970654,29.1985536443513,24.1351283977331,24.7947208281904,20.2787594736769,25.1280553529463,19.040533341595,31.3756373177077,12.1472591126594,14.9191104416545,13.4628708430712,14.8309020569552,12.8339315915922,15.7095467113966,12.2357788683382,14.5785774073096,14.7056257705785,14.8896844007957
44,"Mount Eliza",1216.89559653385,979.020682877149,1048.36175338383,955.304069103801,1062.24097828861,1064.34686405195,1094.77939807169,972.796988282949,904.764888866471,993.401854028639,24.3651342157667,17.5190788630462,25.5278358618139,20.8259700594243,27.9160920787358,28.6054587198156,27.7220999773873,29.1921135832797,26.2195013443736,25.6783298490415,16.7125773047667,13.4039906822896,14.4887134290206,13.1539069892392,14.7215348854229,14.763400695089,15.1515006405036,13.5544687821049,12.5879218784404,13.758924650696
45,"Nerang",1120.7961998305,1037.81677722085,967.867515783161,1279.73911469581,970.928401075913,917.874145647058,1044.87681892349,935.1700703484,1115.63301653805,986.565201445174,21.277250284537,21.829717890307,27.7141308045706,23.5098624515478,23.2133736554166,28.4101022826827,21.6448934366441,26.4008753568202,27.6666672882191,10.8424966057697,15.3694943367641,14.2741513874175,13.4591828265336,17.5333854449751,13.4099794874538,12.8065239876144,14.3645887877127,12.9969517784484,15.4284402329384,13.371052618051
46,"Lara",887.689141679665,905.459116887611,792.151073113998,1283.22260239155,978.578846581692,845.408334793498,889.418547144367,1007.19608443656,1034.58616741578,1165.47408440022,23.0721220194761,28.6696753619001,25.5623043550727,24.3970726264031,20.6133424500699,20.4184678157469,28.4203502321816,28.5456451698017,26.0410605951273,26.5695322684567,12.2972976627851,12.6461817324061,11.0732603952881,17.5975761510821,13.459984803424,11.6804804868949,12.4273209665685,14.0001940292169,14.315303444113,16.0710451040388
47,"Taree",959.711516470092,1085.69230108993,990.856572444986,878.128818370982,988.744044849748,917.345277436321,933.213215782622,1020.78148307034,1144.49571720604,1037.18948820203,31.9404471310584,32.6149342995092,21.3891898050114,27.1656539604271,24.5534292999448,29.63920359539,27.9715276305294,24.2786976502619,23.4838514611794,24.8523745581328,13.4349624955557,15.1281960338559,13.6392047620334,12.251697324155,13.6743225173289,12.8240544377254,13.0022734297122,14.0959937272765,15.7296199253042,14.3262406671897
48,"Banora Point",953.334464637678,953.896166111565,1118.71868106516,1046.90319559554,813.63330175044,1003.45276713215,1078.32775103022,981.466771031614,851.723869424334,1062.35404626101,20.2833625715791,23.9364938393099,27.2799294672583,23.0746875319026,17.165466655881,21.1816168118565,23.8008478394172,27.2636748039428,21.9785204489989,17.1268449440368,13.1167934466006,13.1973454249404,15.4618476702139,14.4202030252453,11.1917533564568,13.8030025646658,14.8537203038579,13.6314971098337,11.7958886679711,14.5072575156942
49,"Warragul",1077.99651183363,1241.67733537882,1119.16012685103,978.875308136785,1083.76299342317,1088.80737009121,1024.89594327121,1003.14406650264,1049.46312976288,1047.48986268307,22.3756390694952,21.474219464144,29.9097203431333,26.5508692297013,22.1101355858401,24.5065701330735,28.2717486333863,23.0107408623292,18.3615562980711,23.4741910613379,14.8207996058383,16.9851821943338,15.5203294315431,13.5826881597512,14.892375957359,15.0075630038775,14.2307142162839,13.8354690372818,14.3600728561332,14.4360153236677
50,"Cessnock",991.663093352817,834.895110431181,921.103678188877,1018.7051146554,855.650711106458,806.005984520974,1142.50982774675,1041.13519336908,1029.51593380346,1057.16346266452,18.3862697847502,25.2211492649981,20.2832142648295,18.013068767701,23.3730393562631,24.6750232151737,22.9284099112365,23.3854523732454,17.8253651877365,21.3124821146895,13.5898999737326,11.636357791049,12.6870466611483,13.942996237426,11.8761369352114,11.2402469245831,15.6920325681814,14.3495116257193,14.0833864211342,14.5217624778208
51,"Horsham",1025.33185139948,953.601275703399,845.222345636243,1022.75427285688,979.142983758435,1102.32017552741,939.821603790841,922.381610953754,1104.78622459194,1133.5736467038,19.0370837296963,24.5795144155683,23.2712226672561,26.8735986217724,18.2297492608176,16.3200355017848,28.0440223963294,24.2987237667665,26.7944809007655,22.2261404230283,14.0518330265869,13.2062739643567,11.735055728495,14.1741956105272,13.4198347686622,15.0240030504012,13.0918351651378,12.7843959547187,15.2663726125745,15.5588380978446
52,"Australind",997.14532446513,1082.53798627592,1245.80604918653,873.809953713095,956.143653794117,1000.5457726588,828.551230362052,1113.96776571981,976.8831491365,994.289583903341,22.8529391942593,20.3626587752379,28.0146338866976,24.3854840310808,24.7390573437507,23.4667703190652,14.7742617992386,19.5589455312148,22.7274957154793,25.8850830723653,13.7523297767536,14.8410929925171,17.171040000221,12.1385090634629,13.2433631974632,13.8099457084987,11.3428349741455,15.244082453555,13.4796585694629,13.7748961134918
53,"Barwon Heads",995.712954270868,1051.01325468787,983.757805752058,1028.55895802426,978.14061831438,1056.97789696058,1104.78269264783,1220.07602707466,1114.40168459287,1024.28439464224,22.4348507928517,26.3675366948767,20.5920324474852,19.6174189026859,21.0690675894245,15.5984537079203,19.7944308834467,19.1776620610996,17.942821088707,21.6325444536014,13.7248697394686,14.5408607964024,13.5286113923105,14.1064678183771,13.4632562626469,14.4050077002995,15.12632451964,16.6512336022174,15.2175455496791,14.0897761509686
54,"Ulverstone",1136.86022840145,941.0518961485,990.254874989438,1174.92473631418,1145.99659447358,834.674443676513,939.137838156587,1147.72053287348,955.503912452412,1196.96341328143,21.5323937430697,29.5617772311649,17.1224967881473,14.6785654547129,28.4563101329389,16.1346459832729,24.5902296982076,22.8373551017385,26.0615175430239,21.3923364507216,15.5887842535473,13.1385941599366,13.5458482689555,15.95923445995,15.8490807956398,11.451685502019,13.013642436052,15.7596875403479,13.2612825168926,16.3873589061001
55,"Echuca",977.422901434073,900.321925779248,1042.05741886981,983.59099958652,941.794008208463,933.334561987782,1012.03405268226,954.558214929243,957.076259610689,946.996168657052,20.9046227618685,24.0524817091418,22.0212038587809,22.5386534602748,22.875831854108,25.2820617296689,21.9573613210871,18.3934178264862,27.158427186079,18.1729445889921,13.4503978076917,12.4853419779061,14.3345229954398,13.5653197303591,13.0147700798617,12.9501020610971,13.9329345955185,13.095311222253,13.3041853385308,12.9900744738739
